"School.Name","County","School.Code","School.ID","County.Number","FIPS.State.Code","ZIP","Address","City","State","Longitude","Latitude","Total.Students","Free.Lunch","Reduced.price.Lunch","Total.Free.and.Reduced.Lunch","Full.Time.Equivalent.Teachers","Pupil.Teacher.Ratio"
"PARTNERSHIP ACADEMY","ORANGE COUNTY","680335",3.70348e+11,37135,37,27278,"1006 EAST STOREY LN","HILLSBOROUGH","NC ",-79.0786,36.0271,21,13,0,13,6.89,3.05
"PARTNERSHIP ELEMENTARY","WAKE COUNTY","920525",3.70472e+11,37183,37,27605,"601 DEVEREUX ST","RALEIGH","NC ",-78.6477,35.7897,308,77,10,87,24,12.83
"PASQUOTANK COUNTY HIGH","PASQUOTANK COUNTY","700319",3.70354e+11,37139,37,27909,"1064 NORTHSIDE RD","ELIZABETH CITY","NC ",-76.2754,36.3644,742,364,72,436,47.73,15.55
"PASQUOTANK ELEMENTARY","PASQUOTANK COUNTY","700318",3.70354e+11,37139,37,27909,"1407 PEARTREE RD","ELIZABETH CITY","NC ",-76.2248,36.2837,337,229,24,253,24.09,13.99
"PATE-GARDNER ELEMENTARY","SCOTLAND COUNTY","830344",3.7042e+11,37165,37,28343,"14241 OIL MILL RD","GIBSON","NC ",-79.6155,34.7685,190,170,11,181,14.04,13.53
"PATHWAYS ELEMENTARY","ORANGE COUNTY","680336",3.70348e+11,37135,37,27278,"431 STROUDS CREEK RD","HILLSBOROUGH","NC ",-79.1038,36.1107,419,172,23,195,31.45,13.32
"PATRIOTS ELEMENTARY","CABARRUS COUNTY","130345",3.70053e+11,37025,37,28025,"1510 HOLDEN RD SW","CONCORD","NC ",-80.5843,35.3097,861,231,51,282,49.5,17.39
"PAUL R. BROWN LEADERSHIP ACADEMY","BLADEN COUNTY","09A000",3.70035e+11,37017,37,28337,"1360 MARTIN L KING JR DR","ELIZABETHTOWN","NC ",-78.6177,34.6207,92,78,0,78,5.56,16.55
"PAULINE JONES MIDDLE","CUMBERLAND COUNTY","260413",3.70001e+11,37051,37,28301,"225 'B' ST","FAYETTEVILLE","NC ",-78.8691,35.053,48,36,3,39,15,3.2
"PAW CREEK ELEMENTARY","MECKLENBURG COUNTY","600494",3.70297e+11,37119,37,28214,"1300 CATHEY RD","CHARLOTTE","NC ",-80.9452,35.2911,544,396,34,430,36.46,14.92
"PEACHLAND-POLKTON ELEM","ANSON COUNTY","040328",3.70018e+11,37007,37,28133,"9633 HWY 74 WEST","PEACHLAND","NC ",-80.2301,34.9944,500,271,42,313,32.56,15.36
"PEACHTREE ELEMENTARY","CHEROKEE COUNTY","200332",3.70078e+11,37039,37,28906,"30 UPPER PEACHTREE RD","MURPHY","NC ",-83.9456,35.0913,130,86,18,104,12,10.83
"PEARSONTOWN ELEMENTARY","DURHAM COUNTY","320364",3.70126e+11,37063,37,27713,"4915 BARBEE RD","DURHAM","NC ",-78.9086,35.9323,830,219,36,255,46.63,17.8
"PEELER OPEN ELEMENTARY","GUILFORD COUNTY","410517",3.70192e+11,37081,37,27401,"2200 RANDALL ST","GREENSBORO","NC ",-79.7585,36.0508,365,223,38,261,26.73,13.66
"PEMBROKE ELEMENTARY","ROBESON COUNTY","780364",3.70393e+11,37155,37,28372,"505 SOUTH JONES ST","PEMBROKE","NC ",-79.1944,34.6781,732,556,63,619,39.39,18.58
"PEMBROKE MIDDLE","ROBESON COUNTY","780368",3.70393e+11,37155,37,28372,"8910 DEEP BRANCH RD","PEMBROKE","NC ",-79.2119,34.6749,731,529,70,599,43.65,16.75
"PENDER EARLY COLLEGE HIGH","PENDER COUNTY","710327",3.70357e+11,37141,37,28425,"100 EAST INDUSTRIAL DR","BURGAW","NC ",-77.9228,34.5437,190,77,17,94,12,15.83
"PENDER HIGH","PENDER COUNTY","710326",3.70357e+11,37141,37,28425,"5380 NC HWY 53 WEST","BURGAW","NC ",-78.0123,34.5459,587,395,50,445,37.5,15.65
"PENDERLEA ELEMENTARY","PENDER COUNTY","710328",3.70357e+11,37141,37,28478,"82 PENDERLEA SCHOOL RD","WILLARD","NC ",-78.0475,34.6561,597,316,45,361,34.8,17.16
"PENN-GRIFFIN SCHOOLS","GUILFORD COUNTY","410391",3.70192e+11,37081,37,27260,"825 WASHINGTON ST","HIGH POINT","NC ",-79.9964,35.9637,702,350,57,407,51.99,13.5
"PENNY ROAD ELEMENTARY","WAKE COUNTY","920530",3.70472e+11,37183,37,27518,"10900 PENNY RD","CARY","NC ",-78.7973,35.7166,713,168,18,186,44.8,15.92
"PERFORMANCE LEARNING CENTER","CABARRUS COUNTY","130333",3.70053e+11,37025,37,28027,"133 STONECREST CIRCLE SW","CONCORD","NC ",-80.594,35.3649,136,56,12,68,7.5,18.13
"PERFORMANCE LEARNING CENTER","MECKLENBURG COUNTY","600498",3.70297e+11,37119,37,28206,"1400 NORTH GRAHAM ST","CHARLOTTE","NC ",-80.8338,35.2416,137,51,5,56,9.33,14.68
"PERQUIMANS CENTRAL","PERQUIMANS COUNTY","720304",3.7036e+11,37143,37,27985,"181 WINFALL BLVD","WINFALL","NC ",-76.4609,36.2143,454,268,44,312,31,14.65
"PERQUIMANS COUNTY HIGH","PERQUIMANS COUNTY","720316",3.7036e+11,37143,37,27944,"305 EDENTON RD ST","HERTFORD","NC ",-76.4744,36.1844,515,229,50,279,35.9,14.35
"PERQUIMANS COUNTY MIDDLE","PERQUIMANS COUNTY","720320",3.7036e+11,37143,37,27985,"312 WEST MAIN ST","WINFALL","NC ",-76.4719,36.2217,413,214,42,256,28.5,14.49
"PERRY W HARRISON ELEMENTARY","CHATHAM COUNTY","190346",3.70075e+11,37037,37,27312,"2655 HAMLET CHAPEL RD","PITTSBORO","NC ",-79.1574,35.8067,570,139,9,148,33.3,17.12
"PERSON HIGH","PERSON COUNTY","730352",3.70363e+11,37145,37,27573,"1010 RIDGE RD","ROXBORO","NC ",-78.981,36.4111,1352,635,108,743,88.4,15.29
"PETERSON ELEMENTARY","ROBESON COUNTY","780374",3.70393e+11,37155,37,28377,"102 PHILLIPS AVE","RED SPRINGS","NC ",-79.1901,34.8114,627,570,27,597,33.2,18.89
"PETREE ELEMENTARY","FORSYTH COUNTY","340490",3.7015e+11,37067,37,27101,"3815 OLD GREENSBORO RD","WINSTON-SALEM","NC ",-80.1917,36.1125,392,377,12,389,33.7,11.63
"PHILIP J WEAVER ED CENTER","GUILFORD COUNTY","410589",3.70192e+11,37081,37,27401,"300 SOUTH SPRING ST","GREENSBORO","NC ",-79.7984,36.0702,285,34,11,45,44.1,6.46
"PHILLIP O BERRY ACADEMY OF TECHNOLOGY","MECKLENBURG COUNTY","600496",3.70297e+11,37119,37,28208,"1430 ALLEGHANY ST","CHARLOTTE","NC ",-80.8917,35.2392,1591,909,158,1067,92.05,17.28
"PHILLIPS HIGH","WAKE COUNTY","920528",3.70472e+11,37183,37,27610,"1923 MILBURNIE RD","RALEIGH","NC ",-78.6163,35.7883,173,132,9,141,32.7,5.29
"PHILLIPS MIDDLE","EDGECOMBE COUNTY","330332",3.70132e+11,37065,37,27809,"4371 BATTLEBOROLEGGETT RD","BATTLEBORO","NC ",-77.686,36.0017,195,164,15,179,12.15,16.05
"PHILLIPS MIDDLE","ORANGE COUNTY","681324",3.70072e+11,37135,37,27514,"606 NORTH ESTES DR","CHAPEL HILL","NC ",-79.0469,35.9361,655,149,30,179,55.01,11.91
"PHILO-HILL MAGNET ACADEMY","FORSYTH COUNTY","340492",3.7015e+11,37067,37,27127,"410 HAVERHILL ST","WINSTON SALEM","NC ",-80.2478,36.054,531,502,14,516,39.87,13.32
"PHOENIX ACADEMY","GUILFORD COUNTY","41D000",3.70011e+11,37081,37,27265,"4020 MEETING WAY","HIGH POINT","NC ",-79.9601,36.0464,668,0,67,67,48.05,13.9
"PHOENIX ACADEMY HIGH","ORANGE COUNTY","681338",3.70072e+11,37135,37,27516,"750 SOUTH MERRITT MILL RD","CHAPEL HILL","NC ",-79.0679,35.9034,28,20,5,25,6.65,4.21
"PICKETT ELEMENTARY SCHOOL","DAVIDSON COUNTY","291340",3.70264e+11,37057,37,27292,"200 BIESECKER RD","LEXINGTON","NC ",-80.264,35.8452,367,315,25,340,24.5,14.98
"PIEDMONT COMMUNITY CHARTER SCHOOL","GASTON COUNTY","36B000",3.7001e+11,37071,37,28052,"119 EAST SECOND AVE","GASTONIA","NC ",-81.1806,35.2603,1176,130,85,215,71.26,16.5
"PIEDMONT HIGH","UNION COUNTY","900348",3.70462e+11,37179,37,28110,"3006 SIKES MILL RD","MONROE","NC ",-80.4916,35.0955,1155,220,64,284,61.85,18.67
"PIEDMONT IB MIDDLE","MECKLENBURG COUNTY","600497",3.70297e+11,37119,37,28204,"1241 EAST 10TH ST","CHARLOTTE","NC ",-80.8238,35.2234,961,290,82,372,42.74,22.48
"PIEDMONT MIDDLE","UNION COUNTY","900350",3.70462e+11,37179,37,28110,"2816 SIKES MILL RD","MONROE","NC ",-80.4923,35.0922,986,229,55,284,53.92,18.29
"PILOT ELEMENTARY","DAVIDSON COUNTY","290352",3.70114e+11,37057,37,27360,"145 PILOT SCHOOL RD","THOMASVILLE","NC ",-80.1344,35.8791,439,206,28,234,27.6,15.91
"PILOT ELEMENTARY","GUILFORD COUNTY","410522",3.70192e+11,37081,37,27407,"4701 CHIMNEY SPRINGS DR","GREENSBORO","NC ",-79.892,36.0266,793,386,68,454,51.23,15.48
"PILOT MOUNTAIN ELEMENTARY","SURRY COUNTY","860339",3.70441e+11,37171,37,27041,"218 FRIENDS ST","PILOT MOUNTAIN","NC ",-80.47,36.3897,421,214,33,247,26.18,16.08
"PILOT MOUNTAIN MIDDLE","SURRY COUNTY","860340",3.70441e+11,37171,37,27041,"543 OLD WESTFIELD RD","PILOT MOUNTAIN","NC ",-80.4726,36.4042,542,251,50,301,33.3,16.28
"PINE FOREST HIGH","CUMBERLAND COUNTY","260408",3.70001e+11,37051,37,28311,"525 ANDREWS RD","FAYETTEVILLE","NC ",-78.8867,35.1547,1620,730,135,865,96.78,16.74
"PINE FOREST MIDDLE","CUMBERLAND COUNTY","260406",3.70001e+11,37051,37,28311,"6901 RAMSEY ST","FAYETTEVILLE","NC ",-78.8578,35.18,758,273,61,334,44.27,17.12
"PINE HALL ELEMENTARY","STOKES COUNTY","850336",3.70438e+11,37169,37,27042,"1400 PINE HALL RD","PINE HALL","NC ",-80.0478,36.3297,161,88,18,106,11.74,13.71
"PINE LAKE PREPARATORY","IREDELL COUNTY","49E000",3.70015e+11,37097,37,28115,"104 YELLOW WOOD CIRCLE","MOORESVILLE","NC ",-80.8463,35.5354,1648,NA,NA,NA,101.01,16.32
"PINE VALLEY AND BOWLING GREEN SCHOOLS","GRANVILLE COUNTY",NA,3.7e+11,37077,37,27509,"300 VEAZEY RD","BUTNER","NC ",-78.7665,36.1424,NA,NA,NA,NA,NA,NA
"PINE VALLEY ELEMENTARY","NEW HANOVER COUNTY","650362",3.70333e+11,37129,37,28412,"440 JOHN SOUTH MOSBY DR","WILMINGTON","NC ",-77.8998,34.179,546,212,36,248,35.62,15.33
"PINEBROOK ELEMENTARY","DAVIE COUNTY","300326",3.70117e+11,37059,37,27028,"477 PINEBROOK SCHOOL RD","MOCKSVILLE","NC ",-80.5155,35.9704,520,170,31,201,33.4,15.57
"PINECREST HIGH","MOORE COUNTY","630336",3.70309e+11,37125,37,28387,"250 VOIT GILMORE LN","SOUTHERN PINES","NC ",-79.4346,35.1848,2143,626,73,699,105.07,20.4
"PINEHURST ELEMENTARY","MOORE COUNTY","630342",3.70309e+11,37125,37,28374,"100 DUNDEE RD","PINEHURST","NC ",-79.4714,35.1897,505,64,10,74,27.24,18.54
"PINES ELEMENTARY","WASHINGTON COUNTY","940314",3.7048e+11,37187,37,27962,"3177 US HWY 64E","PLYMOUTH","NC ",-76.6927,35.8733,601,573,25,598,34.5,17.42
"PINEVILLE ELEMENTARY","MECKLENBURG COUNTY","600500",3.70297e+11,37119,37,28134,"210 LOWERY ST","PINEVILLE","NC ",-80.8895,35.0815,770,396,50,446,43.66,17.64
"PINEWOOD ELEMENTARY","GASTON COUNTY","360478",3.70162e+11,37071,37,28120,"1925 NORTH MAIN ST","MOUNT HOLLY","NC ",-80.9992,35.3289,544,241,37,278,31.4,17.32
"PINEWOOD ELEMENTARY","MECKLENBURG COUNTY","600501",3.70297e+11,37119,37,28210,"805 SENECA PLACE","CHARLOTTE","NC ",-80.8633,35.1657,563,420,27,447,37.38,15.06
"PINEY CREEK ELEMENTARY","ALLEGHANY COUNTY","030316",3.70012e+11,37005,37,28663,"559 PINEY CREEK SCH RD","PINEY CREEK","NC ",-81.3007,36.5483,158,64,23,87,14.25,11.09
"PINEY GROVE ELEMENTARY","FORSYTH COUNTY","340494",3.7015e+11,37067,37,27284,"1500 PINEY GROVE RD","KERNERSVILLE","NC ",-80.0541,36.1598,597,164,23,187,37.38,15.97
"PINEY GROVE ELEMENTARY","MECKLENBURG COUNTY","600503",3.70297e+11,37119,37,28212,"8801 EAGLEWIND DR","CHARLOTTE","NC ",-80.7311,35.1731,826,589,57,646,53.84,15.34
"PINEY GROVE ELEMENTARY","ROBESON COUNTY","780376",3.70393e+11,37155,37,28358,"1680 PINEY GROVE RD","LUMBERTON","NC ",-79.0383,34.6862,654,567,31,598,37.4,17.49
"PINEY GROVE MIDDLE","STOKES COUNTY","850338",3.70438e+11,37169,37,27022,"3415 PINEY GROVE CHURCH RD","LAWSONVILLE","NC ",-80.2351,36.4904,330,148,31,179,24,13.75
"PINK HILL ELEMENTARY","LENOIR COUNTY","540328",3.70261e+11,37107,37,28572,"2666 HC TURNER RD","PINK HILL","NC ",-77.7365,35.0786,470,318,40,358,29.5,15.93
"PINKSTON STREET ELEMENTARY","VANCE COUNTY","910356",3.70465e+11,37181,37,27536,"855 ADAMS ST","HENDERSON","NC ",-78.3865,36.325,245,231,11,242,22.78,10.76
"PINNACLE CLASSICAL ACADEMY","CLEVELAND COUNTY","23A000",3.70035e+11,37045,37,28152,"900 SOUTH POST RD","SHELBY","NC ",-81.5043,35.2611,297,41,0,41,18.58,15.98
"PINNACLE ELEMENTARY","STOKES COUNTY","850340",3.70438e+11,37169,37,27043,"1095 SURRY LINE RD","PINNACLE","NC ",-80.4369,36.3283,198,103,22,125,14.49,13.66
"PINNACLE ELEMENTARY SCHOOL","RUTHERFORD COUNTY","810370",3.70408e+11,37161,37,28139,"1204 PAINTERS GAP RD","RUTHERFORDTON","NC ",-82.0075,35.4658,317,191,27,218,20.86,15.2
"PIONEER SPRINGS COMMUNITY SCHOOL","MECKLENBURG COUNTY","60Y000",3.70036e+11,37119,37,28031,"TBD","TBD","NC ",-80.823,35.3465,NA,NA,NA,NA,NA,NA
"PISGAH ELEMENTARY","BUNCOMBE COUNTY","110388",3.70045e+11,37021,37,28715,"1495 PISGAH HWY","CANDLER","NC ",-82.7316,35.5038,232,142,15,157,15.93,14.56
"PISGAH FOREST ELEMENTARY","TRANSYLVANIA COUNTY","880318",3.70453e+11,37175,37,28712,"1076 ECUSTA RD","BREVARD","NC ",-82.7042,35.2563,530,265,52,317,33.5,15.82
"PISGAH HIGH","HAYWOOD COUNTY","440378",3.70204e+11,37087,37,28716,"1 BLACK BEAR DR","CANTON","NC ",-82.8416,35.5215,1035,390,87,477,65.12,15.89
"PITT MEMORIAL HOSPITAL","PITT COUNTY",NA,3.70001e+11,37147,37,27834,"400 SPRUCE ST","GREENVILLE","NC ",-77.3846,35.6086,33,29,1,30,53.26,0.62
"PITTMAN ELEMENTARY","HALIFAX COUNTY","420348",3.70195e+11,37083,37,27823,"25041 HWY 561","ENFIELD","NC ",-77.7428,36.2641,157,148,6,154,12,13.08
"PITTS SCHOOL ROAD ELEMENTARY","CABARRUS COUNTY","130331",3.70053e+11,37025,37,28027,"720 PITTS SCHOOL RD SW","CONCORD","NC ",-80.6465,35.3434,906,212,72,284,50.74,17.86
"PITTSBORO ELEMENTARY","CHATHAM COUNTY","190348",3.70075e+11,37037,37,27312,"375 PITTSBORO SCHOOL RD","PITTSBORO","NC ",-79.1841,35.7172,492,186,31,217,33.39,14.73
"PLAIN VIEW ELEMENTARY","SAMPSON COUNTY","820364",3.70414e+11,37163,37,28334,"4140 PLAIN VIEW HWY","DUNN","NC ",-78.5391,35.2365,426,217,27,244,27.39,15.55
"PLAIN VIEW PRIMARY","BLADEN COUNTY","090352",3.70039e+11,37017,37,28392,"1963 CHICKEN FOOT RD","TAR HEEL","NC ",-78.8413,34.7394,176,162,3,165,12.5,14.08
"PLEASANT GARDEN ELEMENTARY","GUILFORD COUNTY","410523",3.70192e+11,37081,37,27313,"4833 PLEASANT GARDEN RD","PLEASANT GARDEN","NC ",-79.7605,35.9602,501,204,52,256,33.11,15.13
"PLEASANT GARDENS ELEMENTARY","MCDOWELL COUNTY","590344",3.70294e+11,37111,37,28752,"100 JOHN ROACH DR","MARION","NC ",-82.0692,35.6917,409,214,44,258,26.67,15.34
"PLEASANT GROVE ELEMENTARY","ALAMANCE COUNTY","010372",3.70003e+11,37001,37,27217,"2847 PLEASANT GRV SCH RD","BURLINGTON","NC ",-79.3073,36.2179,236,179,20,199,17.9,13.18
"PLEASANT RIDGE ELEMENTARY","GASTON COUNTY","360480",3.70162e+11,37071,37,28052,"937 SOUTH MILLER ST","GASTONIA","NC ",-81.2049,35.2492,256,240,13,253,19.5,13.13
"PLEASANT UNION ELEMENTARY","WAKE COUNTY","920531",3.70472e+11,37183,37,27614,"1900 PLEASANT UNION CHURCH ROA","RALEIGH","NC ",-78.6733,35.9503,596,42,3,45,34.97,17.04
"PLYMOUTH HIGH","WASHINGTON COUNTY","940316",3.7048e+11,37187,37,27962,"800 EAST MAIN ST","PLYMOUTH","NC ",-76.7387,35.8703,399,287,30,317,30,13.3
"POE ELEMENTARY","WAKE COUNTY","920532",3.70472e+11,37183,37,27610,"400 PEYTON ST","RALEIGH","NC ",-78.6057,35.7736,354,193,16,209,27.88,12.7
"POLENTA ELEMENTARY","JOHNSTON COUNTY","510410",3.70237e+11,37101,37,27529,"105 JOSEPHINE RD","GARNER","NC ",-78.5124,35.5679,1037,327,55,382,61.82,16.77
"POLK CENTRAL ELEMENTARY SCHOOL","POLK COUNTY","750314",3.70372e+11,37149,37,28756,"2141 SOUTH NC9 HWY","MILL SPRING","NC ",-82.1275,35.2884,327,244,42,286,30.08,10.87
"POLK COUNTY EARLY COLLEGE","POLK COUNTY","750317",3.70372e+11,37149,37,28722,"51 WALKER ST","COLUMBUS","NC ",-82.1991,35.2508,56,25,6,31,4.38,12.79
"POLK COUNTY HIGH SCHOOL","POLK COUNTY","750318",3.70372e+11,37149,37,28722,"1681 EAST NC 108 HWY","COLUMBUS","NC ",-82.1852,35.2656,664,255,52,307,53.45,12.42
"POLK COUNTY MIDDLE SCHOOL","POLK COUNTY","750319",3.70372e+11,37149,37,28756,"321 WOLVERINE TRAIL","MILL SPRING","NC ",-82.1728,35.298,541,259,50,309,40.78,13.27
"POLLOCKSVILLE ELEMENTARY","JONES COUNTY","520304",3.7024e+11,37103,37,28573,"300 TRENT ST","POLLOCKSVILLE","NC ",-77.2254,35.0049,163,128,21,149,12.25,13.31
"POLO RIDGE ELEMENTARY","MECKLENBURG COUNTY","600392",3.70297e+11,37119,37,28277,"11830 TOM SHORT RD","CHARLOTTE","NC ",-80.7951,35.0469,1023,39,13,52,53.57,19.1
"PONDEROSA ELEMENTARY","CUMBERLAND COUNTY","260410",3.70001e+11,37051,37,28303,"311 BONANZA DR","FAYETTEVILLE","NC ",-78.9874,35.0875,378,256,49,305,33.5,11.28
"POPLAR SPRINGS ELEMENTARY","STOKES COUNTY","850342",3.70438e+11,37169,37,27021,"223 HOBE KISER RD","KING","NC ",-80.3249,36.2921,460,183,43,226,30.36,15.15
"POPLIN ELEMENTARY","UNION COUNTY","900347",3.70462e+11,37179,37,28079,"5627 POPLIN RD","INDIAN TRAIL","NC ",-80.6014,35.0885,677,133,39,172,37,18.3
"PORTER RIDGE ELEMENTARY","UNION COUNTY","900341",3.70462e+11,37179,37,28079,"2843 RIDGE RD","INDIAN TRAIL","NC ",-80.5757,35.0937,582,193,70,263,38,15.32
"PORTER RIDGE HIGH SCHOOL","UNION COUNTY","900342",3.70462e+11,37179,37,28079,"2839 RIDGE RD","INDIAN TRAIL","NC ",-80.5739,35.0906,1544,293,110,403,74.39,20.76
"PORTER RIDGE MIDDLE SCHOOL","UNION COUNTY","900343",3.70462e+11,37179,37,28079,"2827 RIDGE RD","INDIAN TRAIL","NC ",-80.5715,35.0894,1421,346,98,444,74,19.2
"POWELL ELEMENTARY","WAKE COUNTY","920536",3.70472e+11,37183,37,27610,"1130 MARLBOROUGH RD","RALEIGH","NC ",-78.6032,35.7956,428,217,22,239,38.92,11
"POWHATAN ELEMENTARY","JOHNSTON COUNTY","510373",3.70237e+11,37101,37,27520,"3145 VINSON RD","CLAYTON","NC ",-78.3959,35.6283,594,81,19,100,38.71,15.34
"PREEMINENT CHARTER","WAKE COUNTY","92M000",3.70011e+11,37183,37,27610,"3815 ROCK QUARRY RD","RALEIGH","NC ",-78.5827,35.7465,614,368,54,422,32.33,18.99
"PRESSLY SCHOOL","IREDELL COUNTY","490350",3.70231e+11,37097,37,28677,"222 KNOX ST","STATESVILLE","NC ",-80.8645,35.7949,68,46,3,49,8.03,8.47
"PRINCETON ELEMENTARY","JOHNSTON COUNTY","510374",3.70237e+11,37101,37,27569,"650 HOLT'S POND RD","PRINCETON","NC ",-78.1764,35.4648,764,382,57,439,57.43,13.3
"PRINCETON HIGH","JOHNSTON COUNTY","510376",3.70237e+11,37101,37,27569,"101 DR DONNIE H JONES JR BLVD","PRINCETON","NC ",-78.1573,35.4681,936,386,59,445,64.36,14.54
"PRINCEVILLE ELEMENTARY","EDGECOMBE COUNTY","330334",3.70132e+11,37065,37,27886,"306 WALSTON ST","TARBORO","NC ",-77.5251,35.8867,305,290,12,302,20.9,14.59
"PROSPECT ELEMENTARY","ROBESON COUNTY","780384",3.70393e+11,37155,37,28364,"4024 MISSOURI RD","MAXTON","NC ",-79.295,34.7331,949,612,101,713,52.03,18.24
"PROSPECT ELEMENTARY","UNION COUNTY","900352",3.70462e+11,37179,37,28112,"3005 RUBEN RD","MONROE","NC ",-80.614,34.8591,476,185,37,222,27,17.63
"PROVIDENCE CHARTER HIGH","ROCKINGHAM COUNTY",NA,3.70038e+11,37157,37,27288,"TBD","TBD","NC ",-79.7624,36.492,NA,NA,NA,NA,NA,NA
"PROVIDENCE GROVE HIGH","RANDOLPH COUNTY","760339",3.70378e+11,37151,37,27233,"5555 MACK LINEBERRY RD","CLIMAX","NC ",-79.7136,35.8502,839,274,56,330,51.95,16.15
"PROVIDENCE HIGH","MECKLENBURG COUNTY","600508",3.70297e+11,37119,37,28270,"1800 PINEVILLEMATTHEWS RD","CHARLOTTE","NC ",-80.7639,35.1103,1972,158,42,200,97.94,20.13
"PROVIDENCE SPRING ELEMENTARY","MECKLENBURG COUNTY","600507",3.70297e+11,37119,37,28277,"10045 PROVIDENCE CHURCH LN","CHARLOTTE","NC ",-80.7698,35.0728,837,32,3,35,42.46,19.71
"PRUETT SCALE ACADEMY","GUILFORD COUNTY","410534",3.70192e+11,37081,37,27262,"900 ENGLISH RD","HIGH POINT","NC ",-80.0159,35.9544,13,10,0,10,9,1.44
"PSRC EARLY COLLEGE AT RCC","ROBESON COUNTY","780385",3.70393e+11,37155,37,28360,"5160 FAYETTEVILLE RD","LUMBERTON","NC ",-79.0074,34.6759,166,106,21,127,11.57,14.35
"PUMPKIN CENTER INTERMEDIATE","LINCOLN COUNTY","550349",3.70268e+11,37109,37,28092,"3980 KING WILKINSON RD","LINCOLNTON","NC ",-81.1358,35.5175,280,85,15,100,18.45,15.18
"PUMPKIN CENTER PRIMARY","LINCOLN COUNTY","550348",3.70268e+11,37109,37,28092,"3970 KING WILKINSON RD","LINCOLNTON","NC ",-81.1365,35.5179,238,78,20,98,17.55,13.56
"PURNELL SWETT HIGH","ROBESON COUNTY","780420",3.70393e+11,37155,37,28372,"11344 DEEP BRANCH RD","PEMBROKE","NC ",-79.2458,34.6965,1717,1094,136,1230,95.64,17.95
"QUAIL HOLLOW MIDDLE","MECKLENBURG COUNTY","600509",3.70297e+11,37119,37,28210,"2901 SMITHFIELD CHURCH RD","CHARLOTTE","NC ",-80.8547,35.1139,954,580,76,656,52.31,18.24
"QUALITY EDUCATION ACADEMY","FORSYTH COUNTY","34B000",3.70003e+11,37067,37,27105,"5012 D LANSING DR","WINSTON-SALEM","NC ",-80.211,36.1512,425,354,28,382,22.11,19.22
"QUEENS CREEK ELEMENTARY","ONSLOW COUNTY","670335",3.70345e+11,37133,37,28584,"159 QUEENS CREEK RD","SWANSBORO","NC ",-77.1541,34.7009,608,263,54,317,48.5,12.54
"QUEENS GRANT COMMUNITY","MECKLENBURG COUNTY","60G000",3.70013e+11,37119,37,28105,"10323 IDLEWILD RD","MATTHEWS","NC ",-80.6997,35.168,1234,129,47,176,64.8,19.04
"QUEST ACADEMY","WAKE COUNTY","92N000",3.7001e+11,37183,37,27615,"10908 STRICKLAND RD","RALEIGH","NC ",-78.6777,35.9024,136,1,2,3,10,13.6
"R-S CENTRAL HIGH SCHOOL","RUTHERFORD COUNTY","810384",3.70408e+11,37161,37,28139,"641 HWY 221 NORTH","RUTHERFORDTON","NC ",-81.956,35.3796,887,435,54,489,58.37,15.2
"R-S MIDDLE SCHOOL","RUTHERFORD COUNTY","810378",3.70408e+11,37161,37,28139,"545 CHARLOTTE RD","RUTHERFORDTON","NC ",-81.9445,35.3657,700,401,45,446,41.49,16.87
"R B DEAN ELEMENTARY","ROBESON COUNTY","780390",3.70393e+11,37155,37,28364,"202 SOUTH HOOPER ST","MAXTON","NC ",-79.3448,34.7327,317,304,10,314,16.53,19.18
"R BROWN  MCALLISTER ELEMENTARY","CABARRUS COUNTY","130330",3.70053e+11,37025,37,28025,"541 SUNNYSIDE DR SE","CONCORD","NC ",-80.5664,35.3977,268,118,12,130,22.01,12.18
"R FREEMAN SCH OF ENGINEERING","NEW HANOVER COUNTY","650312",3.70333e+11,37129,37,28405,"2601 PRINCESS PLACE DR","WILMINGTON","NC ",-77.9136,34.2451,389,372,14,386,32.17,12.09
"R HOMER ANDREWS ELEMENTARY","ALAMANCE COUNTY","010374",3.70003e+11,37001,37,27217,"2630 BUCKINGHAM RD","BURLINGTON","NC ",-79.3834,36.0946,589,508,33,541,45.44,12.96
"R J REYNOLDS HIGH","FORSYTH COUNTY","340496",3.7015e+11,37067,37,27104,"301 NORTH HAWTHORNE RD","WINSTON SALEM","NC ",-80.2653,36.1016,1717,711,86,797,92.82,18.5
"R MAX ABBOTT MIDDLE","CUMBERLAND COUNTY","260365",3.70001e+11,37051,37,28305,"590 WINDING CREEK RD","FAYETTEVILLE","NC ",-78.9235,35.0511,879,419,63,482,52.93,16.61
"R N HARRIS ELEMENTARY","DURHAM COUNTY","320367",3.70126e+11,37063,37,27703,"1520 COOPER ST","DURHAM","NC ",-78.8838,35.9712,362,300,18,318,30.8,11.75
"RALEIGH CHARTER HIGH SCHOOL","WAKE COUNTY","92K000",3.7001e+11,37183,37,27605,"1307 GLENWOOD AVE","RALEIGH","NC ",-78.6475,35.7961,545,NA,NA,NA,41.16,13.24
"RALEIGH ROAD ELEMENTARY","CUMBERLAND COUNTY","260412",3.70001e+11,37051,37,28356,"8330 RAMSEY ST","LINDEN","NC ",-78.8414,35.2177,222,72,11,83,16,13.88
"RAMA ROAD ELEMENTARY","MECKLENBURG COUNTY","600512",3.70297e+11,37119,37,28211,"1035 RAMA RD","CHARLOTTE","NC ",-80.7723,35.1697,654,495,38,533,40.68,16.08
